"Set","Cst.Sigma","VdWVolumes.WV","pki"
"Model",2.78571057319641,120.217701706638,4.6
"Model",3.05082011222839,122.564261793874,4.6
"Model",3.03803253173828,116.91467558936,4.6
"Model",3.14954328536987,118.77038541783,4.6
"Model",3.33390617370605,121.237427426614,4.6
"Model",3.12446880340576,119.368456918626,4.6
"Model",2.87890028953552,123.119321666758,4.6
"Model",3.27761125564575,114.018090170186,4.6
"Model",3.25837016105652,118.710501406043,4.6
"Model",2.87002301216125,126.464343804627,4.6
"Model",3.62804007530212,116.428714163755,4.6
"Model",3.70564246177673,115.260963919073,4.6
"Model",2.85329174995422,115.39901237626,4.6
"Model",3.1412353515625,114.371235751181,4.6
"Model",2.84579944610596,116.635916106272,4.6
"Model",2.80715703964233,118.081192089025,4.6
"Model",3.06651878356934,118.369512476315,4.6
"Model",3.38891434669495,121.78810695903,4.6
"Model",3.34853172302246,141.31801755837,4.6
"Model",3.21135997772217,117.558724388619,4.6
"Model",3.02550315856934,117.564368889539,4.6
"Model",2.87089323997498,115.170377896543,4.6
"Model",3.70494699478149,120.84585534094,4.6
"Model",2.92785143852234,117.814348648123,4.6
"Model",3.03360199928284,117.726277625465,4.6
"Model",3.04459404945374,118.069338822662,4.6
"Model",2.94241261482239,125.469334243121,4.6
"Model",2.94774031639099,113.744584894678,4.6
"Model",3.26189613342285,118.004668589555,4.6
"Model",2.97482800483704,123.104859267305,4.6
"Model",2.84625601768494,126.648320816624,4.6
"Model",2.75422692298889,122.760822964299,4.6
"Model",2.787672996521,125.37256894276,4.6
"Model",3.56435608863831,117.394957141939,4.6
"Model",2.90175414085388,124.507682002263,4.6
"Model",2.84637951850891,125.008651857151,4.6
"Model",3.02408862113953,117.508969872203,4.6
"Model",3.03291749954224,114.413758038804,4.6
"Model",2.85527873039246,120.632988008497,4.6
"Model",3.03716540336609,120.976125851785,4.6
"Model",2.95237302780151,123.048889829843,4.6
"Model",2.85787916183472,120.472196153863,4.6
"Model",2.92349100112915,116.238551229225,4.6
"Model",2.9617133140564,129.812974867487,4.6
"Model",3.46879577636719,114.139393624541,4.6
"Model",2.83526086807251,126.075164455207,4.6
"Model",2.83766222000122,118.933319596393,4.6
"Model",2.91921997070312,112.877836932746,4.6
"Model",2.98332500457764,123.399389408248,4.6
"Model",2.86065173149109,126.390279139846,4.6
"Model",2.7961528301239,119.865282377958,4.6
"Model",2.86693358421326,122.580389537344,4.6
"Model",2.77349519729614,123.131891736175,4.6
"Model",2.92484450340271,117.258201611483,4.6
"Model",3.0676007270813,122.681378749922,4.6
"Model",3.4419584274292,116.633793483628,4.6
"Model",3.02783226966858,115.764898741115,4.6
"Model",2.91314458847046,120.418955973419,4.6
"Model",2.89930033683777,127.450558845825,4.6
"Model",2.66795015335083,121.584729039476,4.6
"Model",2.79180502891541,123.287824938762,4.6
"Model",3.05981850624084,130.016347058492,4.6
"Model",2.85031867027283,127.873374201059,4.6
"Model",2.93225383758545,125.530541293971,4.6
"Model",2.99710845947266,126.565777082337,4.6
"Model",2.77840995788574,120.875994908372,4.6
"Model",3.46827793121338,116.777147203528,4.6
"Model",2.91641402244568,124.855495493112,4.6
"Model",2.77369594573975,116.63482136289,4.6
"Model",2.92964339256287,126.198877686093,4.6
"Model",2.97259521484375,125.136053091704,4.6
"Model",2.82622814178467,122.32160604548,4.6
"Model",2.9043116569519,122.056315035068,4.6
"Model",2.8292338848114,122.963973744041,4.6
"Model",3.33350324630737,119.746389957814,4.6
"Model",2.73746943473816,122.88554972796,4.6
"Model",3.06343054771423,131.017531604024,4.6
"Model",3.55479454994202,121.125195008028,4.6
"Model",2.76268339157104,123.4980655564,4.6
"Model",3.07448983192444,121.253481868455,4.6
"Model",2.78382325172424,118.023260360212,4.6
"Model",2.98858308792114,117.812913715322,4.6
"Model",2.72439432144165,121.196563069211,4.6
"Model",3.13658380508423,122.186865044612,4.6
"Model",3.18368077278137,119.196203197765,4.6
"Model",3.01611399650574,124.480377836764,4.6
"Model",2.76151013374329,117.488991011486,4.6
"Model",3.13711953163147,122.3371132009,4.6
"Model",3.47407603263855,120.824800702825,4.6
"Model",3.04659533500671,119.289965093697,4.6
"Model",3.03852796554565,120.283187395471,4.6
"Model",2.9487464427948,115.538304233869,4.6
"Model",3.05093288421631,116.323948960949,4.6
"Model",3.02855777740479,125.820857001457,4.6
"Model",3.24731087684631,121.843264324363,4.6
"Model",2.88161563873291,116.75005536887,4.6
"Model",3.01802635192871,114.150874248276,4.6
"Model",2.8973913192749,121.488144511693,4.6
"Model",3.16236186027527,122.496478820625,4.6
"Model",3.47629880905151,121.508963215199,4.6
"Model",3.12063956260681,120.701205214754,4.6
"Model",3.52152824401855,117.368123518318,4.6
"Model",3.03966093063354,122.688409875092,4.6
"Model",3.18069219589233,121.969111090591,4.6
"Model",2.89348888397217,121.789895030712,4.6
"Model",3.01866745948792,120.565621478217,4.6
"Model",3.17047023773193,117.56527526831,4.6
"Model",2.92575120925903,116.737415013072,4.6
"Model",3.10039305686951,122.112770007111,4.6
"Model",2.99141550064087,120.642147832348,4.6
"Model",3.41521596908569,120.830230273483,4.6
"Model",3.07331681251526,122.040550013714,4.6
"Model",2.99795436859131,124.593900698756,4.6
"Model",2.82291388511658,117.139687935544,4.6
"Model",3.0501766204834,115.473109192034,4.6
"Model",2.93401575088501,121.339769072713,4.6
"Model",2.93231797218323,118.020909451631,4.6
"Model",3.15170049667358,123.025901563044,4.6
"Model",3.03820204734802,121.50064070446,4.6
"Model",3.12273836135864,121.977624401101,4.6
"Model",2.80366110801697,118.890107067226,4.6
"Model",3.60177516937256,115.807059995676,4.6
"Model",3.68632078170776,118.829127674936,4.6
"Model",2.94531440734863,123.368136687255,4.6
"Model",2.96123766899109,118.423374457667,4.6
"Model",2.87324023246765,113.976798290122,4.6
"Model",3.00415301322937,117.568794459797,4.6
"Model",3.47001886367798,122.831541929245,4.6
"Model",2.90011119842529,118.74442012135,4.6
"Model",2.96876287460327,117.873027349999,4.6
"Model",3.38428497314453,116.557316093058,4.6
"Model",3.25204205513,118.915475329851,4.6
"Model",3.19811391830444,119.804674556859,4.6
"Model",3.64716625213623,113.571807373371,4.6
"Model",3.0732696056366,120.649650787526,4.6
"Model",2.79412794113159,123.532678427901,4.6
"Model",3.11641645431519,113.265858343231,4.6
"Model",2.98780632019043,122.03189963263,4.6
"Model",2.895174741745,123.339954490906,4.6
"Model",2.85516285896301,122.890229766712,4.6
"Model",2.74101710319519,125.975745186868,4.6
"Model",2.74228239059448,112.03904378512,4.6
"Model",2.92055201530457,114.609637383677,4.6
"Model",2.9813506603241,123.035016675355,4.6
"Model",3.66079139709473,111.820318898529,4.6
"Model",2.8210620880127,120.494307055667,4.6
"Model",3.07680749893188,119.676347956211,4.6
"Model",2.89929556846619,121.597377219008,4.6
"Model",2.75834059715271,110.621154531795,4.6
"Model",3.2004497051239,112.306802760551,4.6
"Model",3.08045554161072,125.948309693378,4.6
"Model",3.0098123550415,126.627021116172,4.6
"Model",3.2389178276062,120.951179338861,4.6
"Model",3.32967519760132,122.312953208991,4.6
"Model",2.93824172019958,127.868923693021,4.6
"Model",3.6677098274231,117.73466708509,4.6
"Model",3.26173877716064,127.579425834512,4.6
"Model",2.76964259147644,126.925931487341,4.6
"Model",2.72810697555542,126.56136002901,4.6
"Model",2.85786890983582,129.797133751952,4.6
"Model",2.73660230636597,120.827219932738,4.6
"Model",2.72890877723694,125.554846326093,4.6
"Model",2.79306626319885,123.215010468522,4.6
"Model",2.75509929656982,124.359706588434,4.6
"Model",2.54748439788818,118.479266339355,4.6
"Model",2.94823288917542,135.757958637502,4.6
"Model",3.43903517723083,112.431343599358,4.6
"Model",2.88025975227356,121.834171587487,4.6
"Model",2.74334001541138,122.923701321736,4.6
"Model",2.75764513015747,121.902053474903,4.6
"Model",2.59024596214294,118.788574487746,4.6
"Model",2.83131742477417,122.803530443459,4.6
"Model",2.60915374755859,129.790634377822,4.6
"Model",3.224365234375,144.881940280516,4.6
"Model",2.98678278923035,130.333943292249,4.6
"Model",2.72735834121704,133.068706122626,4.6
"Model",3.17100524902344,130.159008047665,4.6
"Model",3.56426024436951,113.320506097344,4.6
"Model",3.14931583404541,137.55966319343,4.6
"Model",2.96535682678223,130.863366338627,4.6
"Model",2.85299134254456,128.908262520324,4.6
"Model",3.00515985488892,132.066654215962,4.6
"Model",2.9747359752655,128.418705445461,4.6
"Model",3.18936467170715,129.890803301748,4.6
"Model",2.85300660133362,127.337414457655,4.6
"Model",3.05461931228638,121.269806573426,4.6
"Model",3.52514886856079,111.584035270931,4.6
"Model",3.21079397201538,111.593416238306,4.6
"Model",3.50581908226013,111.53502682065,4.6
"Model",3.37349081039429,128.505726551952,4.6
"Model",3.23614430427551,118.709268331227,4.6
"Model",3.1338746547699,127.322864803408,4.6
"Model",3.04346990585327,118.884621091351,4.6
"Model",3.06125688552856,126.050272358838,4.6
"Model",3.10096430778503,115.833508251675,4.6
"Model",3.08889055252075,113.515047366944,4.6
"Model",3.01085591316223,117.598101038832,4.6
"Model",2.98232841491699,113.676243029991,4.6
"Model",3.09766554832458,123.120721120947,4.6
"Model",3.45436549186707,113.094253775397,4.6
"Model",3.06979775428772,118.923171418139,4.6
"Model",3.1484854221344,115.992960770075,4.6
"Model",3.14341115951538,122.090970535235,4.6
"Model",2.90917038917542,123.856569500808,4.6
"Model",3.00971245765686,114.00466488817,4.6
"Model",2.90373587608337,119.696729737223,4.6
"Model",2.91000628471375,116.642832028686,4.6
"Model",2.93397116661072,118.51034407866,4.6
"Model",3.00078344345093,119.749888529312,4.6
"Model",2.9313371181488,120.780008381297,4.6
"Model",3.43122720718384,107.284814030576,4.6
"Model",3.09600138664246,117.091357060259,4.6
"Model",2.98174381256104,114.746994471549,4.6
"Model",2.96592974662781,127.689505533042,4.6
"Model",2.96256828308105,114.142413780602,4.6
"Model",3.47830057144165,118.233752119569,4.6
"Model",3.02523279190063,122.322310012031,4.6
"Model",3.04218053817749,121.796939085582,4.6
"Model",3.05652713775635,124.765230440243,4.6
"Model",3.06828880310059,108.963184998365,4.6
"Model",3.34162759780884,120.847361746655,4.6
"Model",3.64578676223755,112.176287408621,4.6
"Model",3.09741282463074,112.109618349929,4.6
"Model",2.89851999282837,117.022131931311,4.6
"Model",3.03180956840515,122.137755775858,4.6
"Model",3.13223481178284,131.515700254015,4.6
"Model",3.41519951820374,119.050064892416,4.6
"Model",3.28757476806641,126.60229232421,4.6
"Model",3.26151204109192,120.244484618508,4.6
"Model",3.03993630409241,120.404299044334,4.6
"Model",3.08410382270813,118.757413374254,4.6
"Model",3.06268334388733,125.5901733564,4.6
"Model",3.68482899665833,115.274939192806,4.6
"Model",3.49678611755371,111.758154577206,4.6
"Model",2.82440996170044,116.588615119238,4.6
"Model",3.65172028541565,109.070847324869,4.6
"Model",3.51390147209167,115.175465634337,4.6
"Model",3.6983904838562,117.980019422768,4.6
"Model",3.42436242103577,109.131086563179,4.6
"Model",3.43911576271057,108.691339895661,4.6
"Model",3.59495806694031,110.162427030302,4.6
"Model",3.5213794708252,114.194546121445,4.6
"Model",3.56291031837463,113.802983003819,4.6
"Model",3.61636519432068,108.577119049484,4.6
"Model",3.61641263961792,115.164266152441,4.6
"Model",3.56160235404968,109.806173209637,4.6
"Model",3.38106203079224,113.707064700038,4.6
"Model",3.48374581336975,110.528505757174,4.6
"Model",3.48348999023438,118.210382857074,4.6
"Model",3.52192187309265,116.955479028688,4.6
"Model",3.54969334602356,111.607613017715,4.6
"Model",3.66709613800049,117.109990955872,4.6
"Model",3.6780059337616,119.005876278266,4.6
"Model",3.54085278511047,110.662049720407,4.6
"Model",3.54240894317627,113.888348865249,4.6
"Model",3.83684825897217,115.212257706454,4.6
"Model",3.60600352287292,111.27164239315,4.6
"Model",3.73165559768677,115.158090208701,4.6
"Model",3.45994305610657,105.824837750926,4.6
"Model",3.48554849624634,111.380776506462,4.6
"Model",3.64139866828918,114.38694960982,4.6
"Model",3.70304942131042,110.428098644505,4.6
"Model",3.47991800308228,111.520569615079,4.6
"Model",3.39009881019592,114.226231628309,4.6
"Model",3.55729818344116,110.268845088492,4.6
"Model",3.57163596153259,109.762714190791,4.6
"Model",3.671950340271,117.265124847327,4.6
"Model",3.61784315109253,110.28161396241,4.6
"Model",3.53582167625427,110.741610460702,4.6
"Model",3.57409000396729,107.929757530041,4.6
"Model",3.63136148452759,114.25420602567,4.6
"Model",3.69106531143188,116.630345915176,4.6
"Model",3.50465035438538,112.818970622538,4.6
"Model",3.1752667427063,107.32771252458,4.6
"Model",3.51679372787476,109.963382225825,4.6
"Model",3.46407604217529,111.492164687116,4.6
"Model",3.50702857971191,108.911500555462,4.6
"Model",3.61581826210022,115.277602742261,4.6
"Model",3.62257385253906,111.525955056746,4.6
"Model",3.46908211708069,108.918168327398,4.6
"Model",3.44255757331848,109.022545491398,4.6
"Model",3.65622615814209,113.07697307181,4.6
"Model",3.57463026046753,114.98714598764,4.6
"Model",3.58124327659607,108.510481115628,4.6
"Model",3.42946100234985,118.556221939291,4.6
"Model",3.42903089523315,113.202994867603,4.6
"Model",3.58701848983765,124.180838033345,4.6
"Model",3.22823119163513,120.075264903677,4.6
"Model",3.55940842628479,117.185743505477,4.6
"Model",3.24265694618225,118.653230042285,4.6
"Model",3.32379627227783,118.695686576802,4.6
"Model",3.30297088623047,121.433287118573,4.6
"Model",3.45949268341064,121.28736628637,4.6
"Model",3.60462689399719,126.868300997551,4.6
"Model",3.52554225921631,124.003872108305,4.6
"Model",3.70788884162903,127.814592029807,4.6
"Model",3.54838585853577,129.516198599123,4.6
"Model",3.57381749153137,123.332360513015,4.6
"Model",3.6561541557312,127.931376791528,4.6
"Model",3.60736441612244,139.405373215698,4.64
"Model",3.87490773200989,126.054509368516,4.64
"Model",3.92938685417175,144.523446226308,4.64
"Model",3.77088069915771,136.328357600505,4.64
"Model",3.82628798484802,125.656446521056,4.64
"Model",3.67632722854614,141.860589810782,4.64
"Model",3.86807799339294,136.405881120989,4.64
"Model",3.79519104957581,128.171268825944,4.64
"Model",3.45888590812683,134.896412965603,4.64
"Model",3.57367372512817,128.681223996806,4.64
"Model",3.53961682319641,136.349565104817,4.64
"Model",3.99830150604248,128.214591990734,4.64
"Model",4.13822412490845,129.287146544881,4.64
"Model",3.89821028709412,133.273469073941,4.64
"Model",3.36461472511292,140.667264915229,4.64
"Model",3.81993174552917,135.821705285375,4.64
"Model",3.64437317848206,142.686142795812,4.64
"Model",3.64599537849426,134.003204574512,4.64
"Model",3.95408844947815,131.483316823659,4.64
"Model",3.71680474281311,127.899609659659,4.64
"Model",3.74098753929138,129.03579843778,4.64
"Model",3.90440392494202,125.585538372931,4.64
"Model",3.61366271972656,127.798971843717,4.64
"Model",3.96994495391846,127.609189952458,4.64
"Model",3.68049669265747,129.441790299607,4.64
"Model",3.64562320709229,139.228064538493,4.64
"Model",3.60304880142212,136.119592342022,4.64
"Model",3.66928172111511,129.72776950224,4.64
"Model",3.53526854515076,136.226286885475,4.64
"Model",3.57991814613342,137.099502091042,4.64
"Model",3.41585469245911,140.151600632162,4.64
"Model",3.90145182609558,134.325336428419,4.64
"Model",3.76201176643372,140.583508482926,4.64
"Model",3.55771613121033,142.842310064504,4.64
"Model",3.88824844360352,128.071284215246,4.64
"Model",3.92238283157349,140.457957211103,4.64
"Model",3.36923217773438,141.179109476294,4.64
"Model",3.83228707313538,144.33979706504,4.64
"Model",3.40947794914246,142.39073619052,4.64
"Model",3.73412609100342,141.280188767297,4.64
"Model",3.08080005645752,138.562948317536,4.64
"Model",3.6331832408905,141.738957785321,4.64
"Model",3.6027238368988,146.105817795577,4.64
"Model",3.91681361198425,138.119434110093,4.64
"Model",3.82893252372742,139.481586076583,4.64
"Model",3.86310958862305,132.025445595436,4.64
"Model",3.61039805412292,142.43133106095,4.64
"Model",3.89923214912415,145.393830459818,4.64
"Model",3.5842182636261,137.898920242852,4.64
"Model",3.82007741928101,145.494127638198,4.64
"Model",3.8427038192749,139.374149064092,4.64
"Model",3.55464220046997,142.24707320952,4.64
"Model",3.47489595413208,136.811044491729,4.64
"Model",3.50926375389099,141.233577676604,4.64
"Model",3.91727614402771,133.967307479257,4.64
"Model",3.62700247764587,139.80618544019,4.64
"Model",3.85836482048035,125.543776334069,4.64
"Model",3.68952775001526,138.569706258308,4.64
"Model",3.05869317054749,140.661000701908,4.64
"Model",3.71142935752869,144.39988941319,4.64
"Model",3.68541622161865,142.97875483219,4.64
"Model",3.88506031036377,142.305064920164,4.64
"Model",3.73523426055908,139.522281546819,4.64
"Model",3.90787124633789,133.416736071914,4.64
"Model",3.40068697929382,132.484149577865,4.64
"Model",3.17802715301514,141.677399703463,4.64
"Model",3.67639756202698,141.97713942871,4.64
"Model",4.03566265106201,132.929488300395,4.64
"Model",3.87583374977112,135.814052397699,4.64
"Model",3.35917115211487,137.713518109202,4.64
"Model",3.1740734577179,139.65676691253,4.64
"Model",3.50664925575256,142.195946247951,4.64
"Model",3.82172179222107,138.736763319994,4.64
"Model",3.80549716949463,137.090089964583,4.64
"Model",3.90964603424072,140.659875297444,4.64
"Model",3.65127038955688,136.467088787479,4.64
"Model",3.86232471466064,133.859168695462,4.64
"Model",3.90566372871399,134.27801835896,4.64
"Model",3.84269833564758,130.813860386522,4.64
"Model",3.790766954422,137.309034672369,4.64
"Model",3.83848810195923,137.44113607588,4.64
"Model",3.86891889572144,134.403537952807,4.64
"Model",3.40856838226318,135.397594799684,4.64
"Model",3.90681624412537,134.25202115459,4.64
"Model",3.54674816131592,145.082805229335,4.64
"Model",3.65301156044006,142.134159080149,4.64
"Model",4.03722620010376,147.764905621932,4.64
"Model",4.01017189025879,131.72562391944,4.64
"Model",3.80812430381775,134.794680342581,4.64
"Model",4.01103353500366,139.44782415606,4.64
"Model",3.83972907066345,133.900459612304,4.64
"Model",4.0663857460022,134.71153422219,4.64
"Model",3.93741488456726,134.552236525697,4.64
"Model",3.83138704299927,134.644614118353,4.64
"Model",3.65436148643494,142.303379938619,4.64
"Model",3.63319039344788,139.359868424767,4.64
"Model",3.52113437652588,140.634419407556,4.64
"Model",3.8047878742218,136.128848369469,4.64
"Model",3.78996419906616,138.895294630673,4.64
"Model",3.98026657104492,139.632809778998,4.64
"Model",3.88979816436768,135.670689247731,4.64
"Model",3.85134148597717,128.245773079207,4.64
"Model",3.86817646026611,139.067577261514,4.64
"Model",3.83966732025146,140.149926142302,4.64
"Model",3.8620240688324,137.661249935164,4.64
"Model",3.92963242530823,144.977284236515,4.64
"Model",3.90423369407654,137.309188766394,4.64
"Model",3.70885992050171,134.255821694646,4.64
"Model",3.77269148826599,136.739366697104,4.64
"Model",4.0441517829895,138.937535056436,4.64
"Model",3.81965184211731,137.828720362563,4.64
"Model",3.23838090896606,137.813024649227,4.64
"Model",3.95776343345642,130.550519002913,4.64
"Model",4.07741355895996,136.391741421224,4.64
"Model",3.85486197471619,140.159124497729,4.64
"Model",3.73450708389282,135.660259177965,4.64
"Model",3.9688675403595,135.556232100122,4.64
"Model",3.77073049545288,141.611580322068,4.64
"Model",3.79271006584167,135.464183389433,4.64
"Model",3.74515748023987,138.079350110531,4.64
"Model",3.63019824028015,136.292630247244,4.64
"Model",3.29229807853699,137.324429804186,4.64
"Model",4.0029993057251,138.89498074044,4.64
"Model",3.91443014144897,133.33746380934,4.64
"Model",3.86085963249207,138.094461777853,4.64
"Model",3.51658153533936,140.268808841138,4.64
"Model",3.96356797218323,138.487964905547,4.64
"Model",3.53396368026733,138.10787832857,4.64
"Model",4.00725793838501,140.764496686934,4.64
"Model",3.89109587669373,139.436291711906,4.64
"Model",3.74725985527039,138.539467880238,4.64
"Model",3.37158513069153,140.073800032629,4.64
"Model",3.8462176322937,137.136380692793,4.64
"Model",3.51428508758545,136.232296743108,4.64
"Model",4.05507373809814,128.489145838805,4.64
"Model",3.64134955406189,131.402758473282,4.64
"Model",3.44267988204956,134.087374109878,4.64
"Model",3.82830739021301,132.207731595669,4.64
"Model",3.79143834114075,131.844118421984,4.64
"Model",3.66617560386658,128.85298733766,4.64
"Model",3.99868869781494,143.626628174261,4.64
"Model",3.8963348865509,141.118369124572,4.64
"Model",3.83955454826355,134.708370422652,4.64
"Model",3.89218902587891,134.065042672836,4.64
"Model",3.79753661155701,138.428167668088,4.64
"Model",3.97983598709106,137.364858759048,4.64
"Model",3.9879424571991,132.208121960434,4.64
"Model",3.97211956977844,131.432492040962,4.64
"Model",3.95641183853149,139.840959563964,4.64
"Model",3.97095274925232,133.651407462195,4.64
"Model",3.98995161056519,134.620565173876,4.64
"Model",3.53084087371826,144.107845837621,4.64
"Model",3.40903568267822,138.77652044551,4.64
"Model",3.83343029022217,132.561519960961,4.64
"Model",4.05498933792114,145.149111836986,4.64
"Model",3.76305294036865,134.116261034997,4.64
"Model",3.9202983379364,127.10424934881,4.64
"Model",3.18965530395508,143.90154103857,4.64
"Model",3.3848397731781,146.747390766737,4.64
"Model",3.5096321105957,141.868427861774,4.64
"Model",3.57097458839417,151.021332144175,4.64
"Model",3.18321657180786,140.389348481871,4.64
"Model",3.64812707901001,143.882007032248,4.64
"Model",4.03451251983643,129.001746296217,4.64
"Model",3.62772226333618,155.684025054423,4.64
"Model",3.79764890670776,146.23626695548,4.64
"Model",3.62254571914673,135.042600567255,4.64
"Model",3.88348388671875,126.454946015332,4.64
"Model",4.05672788619995,136.682396318417,4.64
"Model",3.8942174911499,138.192085810218,4.64
"Model",3.73783588409424,133.257285009231,4.64
"Model",3.94702529907227,137.619138628354,4.64
"Model",3.42227983474731,133.104110260842,4.64
"Model",3.90526032447815,133.317549354101,4.64
"Model",3.9041953086853,133.61556999765,4.64
"Model",3.44149446487427,134.225863471199,4.64
"Model",3.8376579284668,128.139638379859,4.64
"Model",3.78466391563416,126.763893976544,4.64
"Model",4.04123735427856,125.715666795425,4.64
"Model",3.88658452033997,136.050499344568,4.64
"Model",3.90041327476501,130.219689446199,4.64
"Model",3.41701221466064,133.688000141954,4.64
"Model",3.81163167953491,135.345696025833,4.64
"Model",3.56759977340698,132.766709184888,4.64
"Model",3.84092354774475,135.702926993936,4.64
"Model",3.95173239707947,136.988322243025,4.64
"Model",3.78665399551392,129.011324067168,4.64
"Model",3.76456499099731,141.981488438989,4.64
"Model",3.86522340774536,141.818659520041,4.64
"Model",4.0048565864563,128.114169339759,4.64
"Model",3.98588633537292,135.205579920195,4.64
"Model",3.74514675140381,136.597689397992,4.64
"Model",3.99043917655945,134.702774546072,4.64
"Model",3.98456525802612,135.092577788619,4.64
"Model",3.81508374214172,137.413267589453,4.64
"Model",3.70397233963013,136.552154730224,4.64
"Model",3.97048163414001,137.823001025932,4.64
"Model",4.01614332199097,141.790528397852,4.64
"Model",3.88699817657471,141.353733044095,4.64
"Model",3.80456948280334,136.320294772022,4.64
"Model",4.18093061447144,126.576319886095,4.64
"Model",4.04548025131226,139.488940128986,4.64
"Model",3.65738725662231,146.515327004441,4.64
"Model",3.99603223800659,138.828300495474,4.64
"Model",3.94430923461914,135.812877957192,4.64
"Model",3.93162560462952,131.885749925498,4.64
"Model",3.98997092247009,132.109613699342,4.64
"Model",3.851726770401,141.664908988515,4.64
"Model",3.25198912620544,147.590826726069,4.64
"Model",3.78454566001892,136.646687359189,4.64
"Model",3.7269332408905,140.397096249109,4.64
"Model",3.93551230430603,123.174321814867,4.64
"Model",3.57476496696472,140.23616092379,4.64
"Model",3.22366166114807,140.666952244848,4.64
"Model",3.62417960166931,134.735767979562,4.64
"Model",3.70612478256226,143.41695845072,4.64
"Model",3.88849353790283,145.433661294043,4.64
"Model",3.42406153678894,139.860830561714,4.64
"Model",3.50431823730469,142.494455621776,4.64
"Model",3.27502202987671,141.34437132775,4.64
"Model",3.24854755401611,138.907495367697,4.64
"Model",3.64544200897217,133.559470877248,4.64
"Model",3.85011696815491,134.070838110054,4.64
"Model",3.64858293533325,135.099937175603,4.64
"Model",3.79079818725586,134.299458192365,4.64
"Model",3.82363677024841,135.85734725208,4.64
"Model",3.77829432487488,134.451374467602,4.64
"Model",3.33625388145447,140.365450675068,4.64
"Model",3.37985944747925,142.853698609945,4.64
"Model",3.20755124092102,144.125063153495,4.64
"Model",3.86277604103088,138.363284229755,4.64
"Model",3.82155013084412,141.755721608289,4.64
"Model",3.889728307724,138.978496708724,4.64
"Model",3.87298727035522,140.716147803914,4.64
"Model",4.03090333938599,125.789254780589,4.64
"Model",3.34243392944336,142.450661573389,4.64
"Model",3.50843143463135,143.874134474417,4.64
"Model",3.5121648311615,144.174959639534,4.64
"Model",3.30289459228516,147.944096752186,4.64
"Model",3.75341796875,144.683304386234,4.64
"Model",3.69474077224731,136.43598601659,4.64
"Model",3.30301237106323,140.590114902285,4.64
"Model",3.49099779129028,141.750438348048,4.64
"Model",3.34044742584229,142.52501386701,4.64
"Model",3.6723039150238,138.730205625987,4.64
"Model",3.94372892379761,132.82678337379,4.64
"Model",3.86433529853821,137.305226262734,4.64
"Model",3.56593346595764,128.683981851466,4.64
"Model",3.76663708686829,140.814121482002,4.64
"Model",3.70363974571228,128.258111114521,4.64
"Model",3.98361992835999,141.920635351877,4.64
"Model",4.03971242904663,142.250223014383,4.64
"Model",3.92315411567688,136.724997309582,4.64
"Model",3.77361464500427,132.701881963441,4.64
"Model",3.52518796920776,136.308934216883,4.64
"Model",3.98246479034424,132.654816094387,4.64
"Model",3.92632508277893,125.833627941828,4.64
"Model",3.6688756942749,136.471400855533,4.64
"Model",3.800217628479,129.425156954438,4.64
"Model",3.87751770019531,128.886361785018,4.64
"Model",3.96167302131653,134.867491819804,4.64
"Model",3.83232522010803,137.679939629464,4.64
"Model",3.77109289169312,133.78444555118,4.64
"Model",3.8965003490448,130.639597577728,4.64
"Model",3.87618541717529,128.669215178361,4.64
"Model",3.72360515594482,134.420567049565,4.64
"Model",3.99857068061829,138.392754985105,4.64
"Model",3.99179196357727,129.830011506908,4.64
"Model",3.90567088127136,132.242977469817,4.64
"Model",3.90594172477722,135.392651795706,4.64
"Model",3.9146101474762,137.079852530999,4.64
"Model",3.84970855712891,130.889484847975,4.64
"Model",3.8470618724823,134.353262037574,4.64
"Model",3.6410391330719,131.771970000005,4.64
"Model",3.38571643829346,135.150695544306,4.64
"Model",3.96510767936707,135.681169925439,4.64
"Model",3.97045660018921,134.796187176061,4.64
"Model",3.73310232162476,146.229351556428,4.64
"Model",3.89968848228455,127.352682553758,4.64
"Model",4.10915231704712,140.886348173609,4.64
"Model",3.94773554801941,152.857452690028,4.64
"Model",3.44086861610413,142.599734938365,4.64
"Model",3.76723575592041,145.79993386286,4.64
"Model",3.42006230354309,139.631031816764,4.64
"Model",4.02716732025146,148.954465540391,4.64
"Model",3.88595414161682,141.732167670246,4.64
"Model",3.82228374481201,135.219716596452,4.64
"Model",4.03780937194824,135.757838577343,4.64
"Model",3.6125283241272,138.046432846541,4.64
"Model",3.8501410484314,121.618843379815,4.64
"Model",3.94553303718567,127.900856491647,4.64
"Model",3.83962607383728,132.376557182191,4.64
"Model",3.56172633171082,141.559348547046,4.64
"Model",3.83651566505432,135.909369880288,4.64
"Model",3.9019513130188,130.086637825576,4.64
"Model",3.58756160736084,147.274828649041,4.64
"Model",3.98632407188416,135.531899295661,4.64
"Model",3.87864565849304,133.636387149726,4.64
"Model",3.86637783050537,132.784419149618,4.64
"Model",3.75294208526611,134.667403951579,4.64
"Model",4.0488862991333,134.511766009428,4.64
"Model",3.9792332649231,134.678369848429,4.64
"Model",3.84274506568909,132.101960296082,4.64
"Model",3.96341013908386,139.881976509438,4.64
"Model",3.93181109428406,135.325744013769,4.64
"Model",4.07587337493896,136.71898338026,4.64
"Model",3.87366890907288,131.0210243754,4.64
"Model",3.95906066894531,133.054984705066,4.64
